country,indicator,date,year_week,value,source,url
Bulgaria,Daily hospital occupancy,2020-06-03,2020-W23,132,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-04,2020-W23,141,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-05,2020-W23,149,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-06,2020-W23,147,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-07,2020-W23,155,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-08,2020-W24,158,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-09,2020-W24,152,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-10,2020-W24,161,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-11,2020-W24,187,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-12,2020-W24,204,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-13,2020-W24,215,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-14,2020-W24,247,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-15,2020-W25,244,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-16,2020-W25,253,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-17,2020-W25,267,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-18,2020-W25,276,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-19,2020-W25,289,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-20,2020-W25,314,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-21,2020-W25,322,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-22,2020-W26,322,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-23,2020-W26,341,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-24,2020-W26,362,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-25,2020-W26,390,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-26,2020-W26,384,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-27,2020-W26,392,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-28,2020-W26,423,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-29,2020-W27,423,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-06-30,2020-W27,434,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-01,2020-W27,435,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-02,2020-W27,446,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-03,2020-W27,443,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-04,2020-W27,450,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-05,2020-W27,463,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-06,2020-W28,458,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-07,2020-W28,470,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-08,2020-W28,483,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-09,2020-W28,498,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-10,2020-W28,525,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-11,2020-W28,516,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-12,2020-W28,532,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-13,2020-W29,535,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-14,2020-W29,529,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-15,2020-W29,551,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-16,2020-W29,575,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-17,2020-W29,582,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-18,2020-W29,606,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-19,2020-W29,605,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-20,2020-W30,610,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-21,2020-W30,624,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-22,2020-W30,622,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-23,2020-W30,642,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-24,2020-W30,665,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-25,2020-W30,669,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-26,2020-W30,694,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-27,2020-W31,682,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-28,2020-W31,686,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-29,2020-W31,699,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-30,2020-W31,722,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-07-31,2020-W31,751,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-01,2020-W31,778,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-02,2020-W31,793,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-03,2020-W32,814,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-04,2020-W32,823,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-05,2020-W32,847,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-06,2020-W32,872,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-07,2020-W32,874,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-08,2020-W32,857,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-09,2020-W32,848,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-10,2020-W33,849,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-11,2020-W33,854,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-12,2020-W33,861,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-13,2020-W33,834,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-14,2020-W33,824,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-15,2020-W33,811,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-16,2020-W33,811,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-17,2020-W34,807,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-18,2020-W34,768,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-19,2020-W34,782,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-20,2020-W34,752,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-21,2020-W34,766,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-22,2020-W34,734,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-23,2020-W34,743,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-24,2020-W35,745,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-25,2020-W35,714,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-26,2020-W35,715,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-27,2020-W35,741,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-28,2020-W35,726,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-29,2020-W35,712,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-30,2020-W35,723,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-08-31,2020-W36,726,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-01,2020-W36,727,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-02,2020-W36,737,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-03,2020-W36,758,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-04,2020-W36,764,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-05,2020-W36,763,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-06,2020-W36,755,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-07,2020-W37,766,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-08,2020-W37,773,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-09,2020-W37,762,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-10,2020-W37,753,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-11,2020-W37,746,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-12,2020-W37,735,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-13,2020-W37,736,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-14,2020-W38,740,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-15,2020-W38,730,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-16,2020-W38,734,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-17,2020-W38,744,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-18,2020-W38,744,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-19,2020-W38,728,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-20,2020-W38,723,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-21,2020-W39,718,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-22,2020-W39,714,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-23,2020-W39,716,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-24,2020-W39,726,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-25,2020-W39,744,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-26,2020-W39,782,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-27,2020-W39,791,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-28,2020-W40,794,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-29,2020-W40,780,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-09-30,2020-W40,814,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-01,2020-W40,837,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-02,2020-W40,857,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-03,2020-W40,887,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-04,2020-W40,912,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-05,2020-W41,917,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-06,2020-W41,930,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-07,2020-W41,971,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-08,2020-W41,1033,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-09,2020-W41,1063,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-10,2020-W41,1131,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-11,2020-W41,1189,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-12,2020-W42,1205,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-13,2020-W42,1221,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-14,2020-W42,1307,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-15,2020-W42,1380,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-16,2020-W42,1426,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-17,2020-W42,1450,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-18,2020-W42,1484,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-19,2020-W43,1500,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-20,2020-W43,1562,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-21,2020-W43,1633,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-22,2020-W43,1732,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
Bulgaria,Daily hospital occupancy,2020-10-23,2020-W43,1792,External_Github,https://github.com/COVID-19-Bulgaria/covid-database
